## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI
522772	core	Denitrovibrio acetiphilus	Denitrovibrio acetiphilus DSM 12809
523791	core	Kangiella koreensis	Kangiella koreensis DSM 16069
523794	core	Leptotrichia buccalis	Leptotrichia buccalis C-1013-b
523846	core	Methanothermus fervidus	Methanothermus fervidus DSM 2088
523850	core	Thermococcus onnurineus	Thermococcus onnurineus NA1
525146	periphery	Desulfovibrio desulfuricans ATCC27774	Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774
525244	periphery	Acinetobacter sp. ATCC27244	Acinetobacter sp. ATCC 27244
525245	periphery	Actinomyces coleocanis	Actinomyces coleocanis DSM 15436
525246	periphery	Actinomyces urogenitalis	Actinomyces urogenitalis DSM 15434
525254	periphery	Anaerococcus lactolyticus	Anaerococcus lactolyticus ATCC 51172
525255	periphery	Anaerococcus tetradius	Anaerococcus tetradius ATCC 35098
525256	periphery	Atopobium vaginae DSM15829	Atopobium vaginae DSM 15829
525257	core	Chryseobacterium gleum	Chryseobacterium gleum ATCC 35910
525260	periphery	Corynebacterium accolens	Corynebacterium accolens ATCC 49725
525263	periphery	Corynebacterium lipophiloflavum	Corynebacterium lipophiloflavum DSM 44291
525264	periphery	Corynebacterium pseudogenitalium	Corynebacterium pseudogenitalium ATCC 33035
525268	periphery	Corynebacterium striatum	Corynebacterium striatum ATCC 6940
525282	periphery	Finegoldia magna ATCC53516	Finegoldia magna ATCC 53516
525309	periphery	Lactobacillus antri	Lactobacillus antri DSM 16041
525318	periphery	Lactobacillus buchneri ATCC11577	Lactobacillus buchneri ATCC 11577
525365	periphery	Lactobacillus ultunensis	Lactobacillus ultunensis DSM 16047
525366	periphery	Lactobacillus vaginalis	Lactobacillus vaginalis ATCC 49540
525367	periphery	Listeria grayi	Listeria grayi DSM 20601
525373	periphery	Sphingobacterium spiritivorum	Sphingobacterium spiritivorum ATCC 33861
525378	periphery	Staphylococcus epidermidis M23864W1	Staphylococcus epidermidis M23864:W1
525379	periphery	Streptococcus equinus	Streptococcus equinus ATCC 9812
525897	core	Desulfomicrobium baculatum	Desulfomicrobium baculatum DSM 4028
525898	core	Sulfurospirillum deleyianum	Sulfurospirillum deleyianum DSM 6946
525903	core	Thermanaerovibrio acidaminovorans	Thermanaerovibrio acidaminovorans DSM 6589
525904	core	Thermobaculum terrenum	Thermobaculum terrenum ATCC BAA-798
525909	core	Acidimicrobium ferrooxidans	Acidimicrobium ferrooxidans DSM 10331
525919	periphery	Anaerococcus prevotii DSM20548	Anaerococcus prevotii DSM 20548
526218	core	Sebaldella termitidis	Sebaldella termitidis ATCC 33386
526221	periphery	Verticillium albo	Verticillium albo atrum VaMs.102
526222	periphery	Desulfovibrio salexigens	Desulfovibrio salexigens DSM 2638
526224	periphery	Brachyspira murdochii	Brachyspira murdochii DSM 12563
526225	core	Geodermatophilus obscurus	Geodermatophilus obscurus DSM 43160
526226	periphery	Gordonia bronchialis	Gordonia bronchialis DSM 43247
526227	periphery	Meiothermus silvanus	Meiothermus silvanus DSM 9946
526988	periphery	Bacillus cereus Rock418	Bacillus cereus Rock4-18
528354	periphery	Neisseria gonorrhoeae MS11	Neisseria gonorrhoeae MS11
528357	periphery	Neisseria gonorrhoeae PID241	Neisseria gonorrhoeae PID24-1
529507	core	Proteus mirabilis	Proteus mirabilis HI4320
529709	periphery	Pyrococcus yayanosii	Pyrococcus yayanosii CH1
530564	core	Pirellula staleyi	Pirellula staleyi DSM 6068
531844	periphery	Flavobacteriaceae bacterium 351910	Flavobacteriaceae bacterium 3519-10
533240	core	Cylindrospermopsis raciborskii	Cylindrospermopsis raciborskii CS-505
533247	core	Raphidiopsis brookii	Raphidiopsis brookii D9
535289	periphery	Acidovorax ebreus	Acidovorax ebreus TPSY
535722	core	Arthroderma gypseum	Arthroderma gypseum CBS 118893
536019	periphery	Mesorhizobium opportunistum	Mesorhizobium opportunistum WSM2075
536227	periphery	Clostridium carboxidivorans	Clostridium carboxidivorans P7
536233	periphery	Clostridium botulinum E1 Beluga	Clostridium botulinum E1 str. BoNT E Beluga
537007	core	Blautia hansenii	Blautia hansenii DSM 20583
537011	periphery	Prevotella copri	Prevotella copri DSM 18205
537013	periphery	Clostridium methylpentosum	Clostridium methylpentosum DSM 5476
537021	core	Liberibacter asiaticus	Candidatus Liberibacter asiaticus str. psy62
537970	periphery	Helicobacter canadensis	Helicobacter canadensis MIT 98-5491
537971	periphery	Helicobacter cinaedi	Helicobacter cinaedi CCUG 18818
537972	periphery	Helicobacter pullorum	Helicobacter pullorum MIT 98-5489
543526	core	Haloterrigena turkmenica	Haloterrigena turkmenica DSM 5511
543728	periphery	Variovorax paradoxus S110	Variovorax paradoxus S110
543734	periphery	Lactobacillus casei	Lactobacillus casei BL23
545693	periphery	Bacillus megaterium	Bacillus megaterium QM B1551
545694	periphery	Treponema primitia	Treponema primitia ZAS-2
545695	periphery	Treponema azotonutricium	Treponema azotonutricium ZAS-9
545696	core	Holdemania filiformis	Holdemania filiformis DSM 12042
546262	periphery	Neisseria cinerea	Neisseria cinerea ATCC 14685
546263	periphery	Neisseria elongata	Neisseria elongata subsp. glycolytica ATCC 29315
546264	periphery	Neisseria flavescens NRL30031	Neisseria flavescens NRL30031/H210
546266	periphery	Neisseria mucosa ATCC25996	Neisseria mucosa ATCC 25996
546267	periphery	Neisseria polysaccharea	Neisseria polysaccharea ATCC 43768
546268	periphery	Neisseria subflava	Neisseria subflava NJ9703
546269	core	Filifactor alocis	Filifactor alocis ATCC 35896
546270	periphery	Gemella haemolysans ATCC10379	Gemella haemolysans ATCC 10379
546271	periphery	Selenomonas sputigena	Selenomonas sputigena ATCC 35185
546273	periphery	Veillonella dispar	Veillonella dispar ATCC 17748
546274	core	Eikenella corrodens	Eikenella corrodens ATCC 23834
546275	periphery	Fusobacterium periodonticum	Fusobacterium periodonticum ATCC 33693
546414	periphery	Deinococcus deserti	Deinococcus deserti VCD115
547042	periphery	Bacteroides coprophilus	Bacteroides coprophilus DSM 18228
547043	periphery	Bifidobacterium pseudocatenulatum	Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200
547045	periphery	Neisseria sicca	Neisseria sicca ATCC 29256
547558	core	Methanohalophilus mahii	Methanohalophilus mahii DSM 5219
547559	core	Natrialba magadii	Natrialba magadii ATCC 43099
548476	periphery	Corynebacterium aurimucosum	Corynebacterium aurimucosum ATCC 700975
548477	core	Corynebacterium glucuronolyticum	Corynebacterium glucuronolyticum ATCC 51867
550540	core	Ferrimonas balearica	Ferrimonas balearica DSM 9799
551115	core	Nostoc azollae	Nostoc azollae 0708
552396	periphery	Erysipelotrichaceae bacterium 5254FAA	Erysipelotrichaceae bacterium 5_2_54FAA
552398	periphery	Ruminococcaceae bacterium D16	Ruminococcaceae bacterium D16
552531	periphery	Bifidobacterium animalis	Bifidobacterium animalis subsp. lactis BB-12
552811	core	Dehalogenimonas lykanthroporepellens	Dehalogenimonas lykanthroporepellens BL-DC-9
553171	periphery	Prevotella bivia	Prevotella bivia JCVIHMP010
553174	periphery	Prevotella melaninogenica	Prevotella melaninogenica ATCC 25845
553175	periphery	Porphyromonas endodontalis	Porphyromonas endodontalis ATCC 35406
553177	periphery	Capnocytophaga sputigena	Capnocytophaga sputigena ATCC 33612
553178	periphery	Capnocytophaga gingivalis	Capnocytophaga gingivalis ATCC 33624
553184	periphery	Atopobium rimae	Atopobium rimae ATCC 49626
553190	core	Gardnerella vaginalis 40905	Gardnerella vaginalis 409-05
553204	periphery	Corynebacterium amycolatum	Corynebacterium amycolatum SK46
553207	periphery	Corynebacterium matruchotii	Corynebacterium matruchotii ATCC 14266
553217	core	Enhydrobacter aerosaccus	Enhydrobacter aerosaccus SK60
553218	periphery	Campylobacter rectus	Campylobacter rectus RM3267
553219	periphery	Campylobacter showae	Campylobacter showae RM3277
553220	periphery	Campylobacter gracilis	Campylobacter gracilis RM3268
553480	periphery	Photorhabdus asymbiotica	Photorhabdus asymbiotica subsp. asymbiotica ATCC 43949
553973	periphery	Clostridium hylemonae	Clostridium hylemonae DSM 15053
554155	periphery	Arthroderma otae	Arthroderma otae CBS 113480
555079	core	Thermosediminibacter oceani	Thermosediminibacter oceani DSM 16646
555088	core	Dethiobacter alkaliphilus	Dethiobacter alkaliphilus AHT 1
555217	core	Zymomonas mobilis mobilis	Zymomonas mobilis subsp. mobilis ATCC 10988
555778	core	Halothiobacillus neapolitanus	Halothiobacillus neapolitanus c2
555779	core	Desulfonatronospira thiodismutans	Desulfonatronospira thiodismutans ASO3-1
556261	periphery	Clostridium sp. D5	Clostridium sp. D5
556263	core	Fusobacterium sp. D12	Fusobacterium sp. D12
556267	periphery	Helicobacter winghamensis	Helicobacter winghamensis ATCC BAA-430
556268	periphery	Oxalobacter formigenes HOxBLS	Oxalobacter formigenes HOxBLS
556269	core	Oxalobacter formigenes OXCC13	Oxalobacter formigenes OXCC13
557598	core	Laribacter hongkongensis	Laribacter hongkongensis HLHK9
557599	periphery	Mycobacterium kansasii	Mycobacterium kansasii ATCC 12478
557723	periphery	Haemophilus parasuis	Haemophilus parasuis SH0165
559298	core	Ajellomyces dermatitidis	Ajellomyces dermatitidis SLH14081
559305	core	Trichophyton rubrum	Trichophyton rubrum CBS 118892
561007	periphery	Mycobacterium abscessus	Mycobacterium abscessus ATCC 19977
561177	periphery	Anaerococcus hydrogenalis	Anaerococcus hydrogenalis DSM 7454
561180	periphery	Bifidobacterium gallicum	Bifidobacterium gallicum DSM 20093
561229	periphery	Dickeya zeae	Dickeya zeae Ech1591
561230	periphery	Pectobacterium carotovorum	Pectobacterium carotovorum subsp. carotovorum PC1
561231	periphery	Pectobacterium wasabiae	Pectobacterium wasabiae WPP163
562970	core	Kyrpidia tusciae	Kyrpidia tusciae DSM 2912
562981	periphery	Gemella haemolysans M341	Gemella haemolysans M341
562982	periphery	Gemella morbillorum	Gemella morbillorum M424
562983	core	Gemella sanguinis	Gemella sanguinis M325
563008	periphery	Prevotella oris	Prevotella oris C735
563037	periphery	Streptococcus sp. M143	Streptococcus sp. M143
563038	periphery	Streptococcus sp. M334	Streptococcus sp. M334
563040	periphery	Sulfurimonas autotrophica	Sulfurimonas autotrophica DSM 16294
563192	core	Bilophila wadsworthia	Bilophila wadsworthia 3_1_6
565034	core	Brachyspira hyodysenteriae	Brachyspira hyodysenteriae WA1
565045	periphery	gamma proteobacterium NOR51B	gamma proteobacterium NOR51-B
565575	periphery	Ureaplasma urealyticum	Ureaplasma urealyticum serovar 10 str. ATCC 33699
565653	periphery	Enterococcus gallinarum	Enterococcus gallinarum EG2
565655	periphery	Enterococcus casseliflavus	Enterococcus casseliflavus EC20
565664	periphery	Enterococcus faecium	Enterococcus faecium C68
566461	periphery	Streptomyces ghanaensis	Streptomyces ghanaensis ATCC 14672
566466	periphery	gamma proteobacterium NOR53	gamma proteobacterium NOR5-3
568703	periphery	Lactobacillus rhamnosus	Lactobacillus rhamnosus GG
568816	core	Acidaminococcus intestini	Acidaminococcus intestini RyC-MR95
568817	periphery	Serratia symbiotica	Serratia symbiotica str. Cinara cedri
570417	periphery	Wolbachia sp. Cq	Wolbachia endosymbiont of Culex quinquefasciatus Pel
572263	periphery	Mycoplasma conjunctivae	Mycoplasma conjunctivae HRC/581
572265	core	Hamiltonella defensa	Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum)
572307	periphery	Neospora caninum	Neospora caninum Liverpool
572477	core	Allochromatium vinosum	Allochromatium vinosum DSM 180
572478	core	Vulcanisaeta distributa	Vulcanisaeta distributa DSM 14429
572479	core	Halanaerobium praevalens	Halanaerobium praevalens DSM 2228
572480	periphery	Arcobacter nitrofigilis	Arcobacter nitrofigilis DSM 7299
572544	core	Ilyobacter polytropus	Ilyobacter polytropus DSM 2926
572546	core	Archaeoglobus profundus	Archaeoglobus profundus DSM 5631
572547	core	Aminobacterium colombiense	Aminobacterium colombiense DSM 12261
573061	periphery	Clostridium cellulovorans	Clostridium cellulovorans 743B
573063	periphery	Methanocaldococcus infernus	Methanocaldococcus infernus ME
573064	core	Methanocaldococcus fervens	Methanocaldococcus fervens AG86
573065	core	Asticcacaulis excentricus	Asticcacaulis excentricus CB 48
573234	core	Hodgkinia cicadicola	Candidatus Hodgkinia cicadicola Dsem
573370	core	Desulfovibrio magneticus	Desulfovibrio magneticus RS-1
573413	core	Spirochaeta smaragdinae	Spirochaeta smaragdinae DSM 11293
573569	periphery	Francisella sp. TX077308	Francisella sp. TX077308
573729	periphery	Myceliophthora thermophila	Myceliophthora thermophila ATCC 42464
573826	periphery	Candida dubliniensis	Candida dubliniensis CD36
574087	core	Acetohalobium arabaticum	Acetohalobium arabaticum DSM 5501
574556	periphery	Anaplasma centrale	Anaplasma centrale str. Israel
575540	core	Isosphaera pallida	Isosphaera pallida ATCC 43644
575564	periphery	Acinetobacter sp. RUH2624	Acinetobacter sp. RUH2624
575584	periphery	Acinetobacter baumannii	Acinetobacter baumannii ATCC 19606
575586	periphery	Acinetobacter johnsonii	Acinetobacter johnsonii SH046
575587	periphery	Acinetobacter junii	Acinetobacter junii SH205
575588	periphery	Acinetobacter lwoffii	Acinetobacter lwoffii SH145
575589	periphery	Acinetobacter radioresistens	Acinetobacter radioresistens SH164
575590	periphery	Bacteroidetes sp. 274	Bacteroidetes oral taxon 274 str. F0058
575593	periphery	Lachnospiraceae oral	Lachnospiraceae oral taxon 107 str. F0167
575594	periphery	Lactobacillus coleohominis	Lactobacillus coleohominis 101-4-CHN
575606	periphery	Lactobacillus jensenii 272CHN	Lactobacillus jensenii 27-2-CHN
575609	periphery	Peptoniphilus sp. F0131	Peptoniphilus sp. oral taxon 386 str. F0131
575611	periphery	Prevotella buccae	Prevotella buccae D17
575614	periphery	Prevotella sp. F0039	Prevotella sp. oral taxon 299 str. F0039
575615	periphery	Prevotella sp. F0108	Prevotella sp. oral taxon 317 str. F0108
575788	periphery	Vibrio splendidus	Vibrio splendidus LGP32
577650	core	Desulfobulbus propionicus	Desulfobulbus propionicus DSM 2032
578455	core	Thielavia terrestris	Thielavia terrestris NRRL 8126
578458	core	Schizophyllum commune	Schizophyllum commune H4 8
579137	periphery	Methanocaldococcus vulcanius	Methanocaldococcus vulcanius M7
579138	periphery	Zymomonas mobilis pomaceae	Zymomonas mobilis subsp. pomaceae ATCC 29192
579405	core	Dickeya dadantii Ech703	Dickeya dadantii Ech703
580327	core	Thermoanaerobact. thermosaccharolyticum	Thermoanaerobacterium thermosaccharolyticum DSM 571
580331	core	Thermoanaerobacter italicus	Thermoanaerobacter italicus Ab9
580332	core	Sideroxydans lithotrophicus	Sideroxydans lithotrophicus ES-1
580340	core	Thermovirga lienii	Thermovirga lienii DSM 17291
582402	core	Hirschia baltica	Hirschia baltica ATCC 49814
582744	core	Methylovorus glucosetrophus	Methylovorus glucosetrophus SIP3-4
582899	periphery	Hyphomicrobium denitrificans	Hyphomicrobium denitrificans ATCC 51888
583345	periphery	Methylotenera mobilis	Methylotenera mobilis JLW8
583355	core	Coraliomargarita akajimensis	Coraliomargarita akajimensis DSM 45221
583356	core	Ignisphaera aggregans	Ignisphaera aggregans DSM 17230
584708	core	Aminomonas paucivorans	Aminomonas paucivorans DSM 12260
585198	periphery	Mobiluncus curtisii	Mobiluncus curtisii subsp. curtisii ATCC 35241
585202	periphery	Streptococcus mitis SK321	Streptococcus mitis SK321
585204	periphery	Streptococcus mitis SK597	Streptococcus mitis SK597
585394	periphery	Roseburia hominis	Roseburia hominis A2-183
585501	periphery	Oribacterium sinus	Oribacterium sinus F0268
585502	periphery	Prevotella bergensis	Prevotella bergensis DSM 17361
585503	periphery	Selenomonas noxia	Selenomonas noxia ATCC 43541
585506	periphery	Weissella paramesenteroides	Weissella paramesenteroides ATCC 33313
585524	periphery	Lactobacillus amylolyticus	Lactobacillus amylolyticus DSM 11664
585528	periphery	Gardnerella vaginalis ATCC14018	Gardnerella vaginalis ATCC 14018 = JCM 11026
585529	periphery	Corynebacterium genitalium	Corynebacterium genitalium ATCC 33030
585530	core	Brevibacterium mcbrellneri	Brevibacterium mcbrellneri ATCC 49030
585531	core	Aeromicrobium marinum	Aeromicrobium marinum DSM 15272
585543	periphery	Bacteroides sp. D20	Bacteroides sp. D20
588581	periphery	Clostridium papyrosolvens	Clostridium papyrosolvens DSM 2782
589865	core	Desulfurivibrio alkaliphilus	Desulfurivibrio alkaliphilus AHT2
589924	core	Ferroglobus placidus	Ferroglobus placidus DSM 10642
590409	periphery	Dickeya dadantii Ech586	Dickeya dadantii Ech586
590998	core	Cellulomonas fimi	Cellulomonas fimi ATCC 484
591001	periphery	Acidaminococcus fermentans	Acidaminococcus fermentans DSM 20731
591019	periphery	Staphylothermus hellenicus	Staphylothermus hellenicus DSM 12710
591023	periphery	Actinobacillus minor 202	Actinobacillus minor 202
591157	periphery	Streptomyces sp. SPB78	Streptomyces sp. SPB78
591158	periphery	Streptomyces sp. AA4	Streptomyces sp. AA4
591159	periphery	Streptomyces viridochromogenes	Streptomyces viridochromogenes DSM 40736
591167	periphery	Streptomyces flavogriseus	Streptomyces flavogriseus ATCC 33331
592010	core	Abiotrophia defectiva	Abiotrophia defectiva ATCC 49176
592015	core	Anaerobaculum hydrogeniformans	Anaerobaculum hydrogeniformans ATCC BAA-1850
592026	core	Catonella morbi	Catonella morbi ATCC 51271
592027	periphery	Clostridium botulinum D 1873	Clostridium botulinum D str. 1873
592028	core	Dialister invisus	Dialister invisus DSM 15470
592031	periphery	Eubacterium saphenum	Eubacterium saphenum ATCC 49989
592316	core	Pantoea sp. At9b	Pantoea sp. At-9b
593117	periphery	Thermococcus gammatolerans	Thermococcus gammatolerans EJ3
593907	periphery	Cellvibrio gilvus	Cellvibrio gilvus ATCC 13127
595494	core	Tolumonas auensis	Tolumonas auensis DSM 9187
595499	core	Sulcia muelleri SMDSEM	Candidatus Sulcia muelleri SMDSEM
595536	core	Methylosinus trichosporium	Methylosinus trichosporium OB3b
595537	core	Variovorax paradoxus EPS	Variovorax paradoxus EPS
596151	periphery	Desulfovibrio fructosovorans	Desulfovibrio fructosovorans JJ
596154	core	Alicycliphilus denitrificans	Alicycliphilus denitrificans K601
596315	periphery	Peptostreptococcus stomatis	Peptostreptococcus stomatis DSM 17678
596319	periphery	Staphylococcus warneri	Staphylococcus warneri L37603
596320	periphery	Neisseria flavescens SK114	Neisseria flavescens SK114
596323	periphery	Leptotrichia goodfellowii	Leptotrichia goodfellowii F0264
596324	core	Treponema vincentii	Treponema vincentii ATCC 35580
596327	core	Porphyromonas uenonis	Porphyromonas uenonis 60-3
596328	core	Mobiluncus mulieris	Mobiluncus mulieris 28-1
596329	core	Peptostreptococcus anaerobius	Peptostreptococcus anaerobius 653-L
596330	periphery	Peptoniphilus lacrimalis	Peptoniphilus lacrimalis 315-B
598659	core	Nautilia profundicola	Nautilia profundicola AmH
600809	periphery	Blattabacterium sp. BPLAN	Blattabacterium sp. (Periplaneta americana) str. BPLAN
604354	periphery	Thermococcus sibiricus	Thermococcus sibiricus MM 739
608506	periphery	Caldicellulosiruptor obsidiansis	Caldicellulosiruptor obsidiansis OB47
608534	core	Oribacterium sp. F0262	Oribacterium sp. oral taxon 078 str. F0262
608538	core	Hydrogenobacter thermophilus	Hydrogenobacter thermophilus TK-6
610130	periphery	Clostridium saccharolyticum WM1	Clostridium saccharolyticum WM1
613026	periphery	Helicobacter bilis	Helicobacter bilis ATCC 43879
619693	periphery	Prevotella sp. F0295	Prevotella sp. oral taxon 472 str. F0295
621372	core	Paenibacillus sp. D14	Paenibacillus sp. oral taxon 786 str. D14
622312	core	Roseburia inulinivorans	Roseburia inulinivorans DSM 16841
622637	core	Methylocystis sp. ATCC49242	Methylocystis sp. ATCC 49242
626369	periphery	Granulicatella elegans	Granulicatella elegans ATCC 700633
626418	periphery	Burkholderia glumae	Burkholderia glumae BGR1
626522	core	Prevotella tannerae	Prevotella tannerae ATCC 51259
626523	core	Shuttleworthia satelles	Shuttleworthia satelles DSM 14600
626939	core	Phascolarctobacterium succinatutens	Phascolarctobacterium succinatutens YIT 12067
627192	core	Sphingobium sp. SYK6	Sphingobium sp. SYK-6
629265	periphery	Pseudomonas syringae maculicola	Pseudomonas syringae pv. maculicola str. ES4326
629741	periphery	Kingella oralis	Kingella oralis ATCC 51147
632245	periphery	Clostridium butyricum	Clostridium butyricum E4 str. BoNT E BL5262
632292	periphery	Caldicellulosiruptor hydrothermalis	Caldicellulosiruptor hydrothermalis 108
632335	periphery	Caldicellulosiruptor kristjanssonii	Caldicellulosiruptor kristjanssonii 177R1B
632518	periphery	Caldicellulosiruptor owensensis	Caldicellulosiruptor owensensis OL
632772	periphery	Rhodococcus opacus	Rhodococcus opacus B4
633131	core	Thalassiobium sp. R2A62	Thalassiobium sp. R2A62
633147	core	Olsenella uli	Olsenella uli DSM 7084
633148	core	Thermosphaera aggregans	Thermosphaera aggregans DSM 11486
633149	periphery	Brevundimonas subvibrioides	Brevundimonas subvibrioides ATCC 15264
633697	periphery	Eubacterium cellulosolvens	Eubacterium cellulosolvens 6
634176	periphery	Aggregatibacter aphrophilus	Aggregatibacter aphrophilus NJ8700
634177	periphery	Gluconacetobacter xylinus	Gluconacetobacter xylinus NBRC 3288
634452	core	Acetobacter pasteurianus	Acetobacter pasteurianus IFO 3283-01
634497	core	Haloarcula hispanica	Haloarcula hispanica ATCC 33960
634498	core	Methanobrevibacter ruminantium	Methanobrevibacter ruminantium M1
634499	periphery	Erwinia pyrifoliae	Erwinia pyrifoliae Ep1/96
634500	core	Erwinia billingiae	Erwinia billingiae Eb661
634503	core	Edwardsiella ictaluri	Edwardsiella ictaluri 93-146
634504	periphery	Bartonella grahamii	Bartonella grahamii as4aup
634956	periphery	Geobacillus thermoglucosidasius	Geobacillus thermoglucosidasius C56-YS93
634994	periphery	Leptotrichia hofstadii	Leptotrichia hofstadii F0254
635013	core	Thermincola potens	Thermincola potens JR
637389	core	Acidithiobacillus caldus	Acidithiobacillus caldus ATCC 51756
637616	core	Methylophaga thiooxydans	Methylophaga thiooxydans DMS010
637905	periphery	Shewanella violacea	Shewanella violacea DSS12
637910	core	Citrobacter rodentium	Citrobacter rodentium ICC168
637911	periphery	Actinobacillus minor NM305	Actinobacillus minor NM305
638300	core	Cardiobacterium hominis	Cardiobacterium hominis ATCC 15826
638301	core	Granulicatella adiacens	Granulicatella adiacens ATCC 49175
638302	core	Selenomonas flueggei	Selenomonas flueggei ATCC 43531
638303	core	Thermocrinis albus	Thermocrinis albus DSM 14484
639282	core	Deferribacter desulfuricans	Deferribacter desulfuricans SSM1
639283	core	Starkeya novella	Starkeya novella DSM 506
640081	core	Dechlorosoma suillum	Dechlorosoma suillum PS
640132	periphery	Segniliparus rotundus	Segniliparus rotundus DSM 44985
640510	periphery	Burkholderia sp. CCGE1001	Burkholderia sp. CCGE1001
640511	periphery	Burkholderia sp. CCGE1002	Burkholderia sp. CCGE1002
640512	periphery	Burkholderia sp. CCGE1003	Burkholderia sp. CCGE1003
640513	periphery	Enterobacter asburiae	Enterobacter asburiae LF7a
641112	periphery	Ruminococcus flavefaciens	Ruminococcus flavefaciens FD-1
641118	periphery	Ochrobactrum intermedium	Ochrobactrum intermedium LMG 3301
641146	core	Scardovia inopinata	Scardovia inopinata F0304
641147	core	Simonsiella muelleri	Simonsiella muelleri ATCC 29453
641149	periphery	Neisseria sp. F0314	Neisseria sp. oral taxon 014 str. F0314
641491	periphery	Desulfovibrio desulfuricans ND132	Desulfovibrio desulfuricans ND132
641892	periphery	Sulcia muelleri DMIN	Candidatus Sulcia muelleri DMIN
642492	core	Clostridium lentocellum	Clostridium lentocellum DSM 5427
643562	periphery	Desulfovibrio aespoeensis	Desulfovibrio aespoeensis Aspo-2
643648	core	Syntrophothermus lipocalidus	Syntrophothermus lipocalidus DSM 12680
643867	core	Marivirga tractuosa	Marivirga tractuosa DSM 4126
644076	periphery	Silicibacter sp. TrichCH4B	Silicibacter sp. TrichCH4B
644107	periphery	Silicibacter lacuscaerulensis	Silicibacter lacuscaerulensis ITI-1157
644223	core	Komagataella pastoris	Komagataella pastoris GS115
644281	periphery	Methanocaldococcus sp. FS40622	Methanocaldococcus sp. FS406-22
644282	core	Desulfarculus baarsii	Desulfarculus baarsii DSM 2075
644283	periphery	Micromonospora aurantiaca	Micromonospora aurantiaca ATCC 27029
644284	core	Arcanobacterium haemolyticum	Arcanobacterium haemolyticum DSM 20595
644295	core	Methanohalobium evestigatum	Methanohalobium evestigatum Z-7303
644548	periphery	Gordonia neofelifaecis	Gordonia neofelifaecis NRRL B-59395
644966	periphery	Thermaerobacter marianensis	Thermaerobacter marianensis DSM 12885
644968	periphery	Desulfovibrio sp. FW1012B	Desulfovibrio sp. FW1012B
645127	periphery	Corynebacterium kroppenstedtii	Corynebacterium kroppenstedtii DSM 44385
645465	periphery	Streptomyces sp. e14	Streptomyces sp. e14
645512	core	Jonquetella anthropi	Jonquetella anthropi E3_33 E1
645991	core	Syntrophobotulus glycolicus	Syntrophobotulus glycolicus DSM 8271
647113	core	Methanothermococcus okinawensis	Methanothermococcus okinawensis IH1
648757	core	Rhodomicrobium vannielii	Rhodomicrobium vannielii ATCC 17100
648996	core	Thermovibrio ammonificans	Thermovibrio ammonificans HB-1
649349	core	Leadbetterella byssophila	Leadbetterella byssophila DSM 17132
649638	core	Truepera radiovictrix	Truepera radiovictrix DSM 17093
649639	periphery	Bacillus cellulosilyticus	Bacillus cellulosilyticus DSM 2522
649743	periphery	Actinomyces sp. 848	Actinomyces sp. oral taxon 848 str. F0332
649754	periphery	Corynebacterium ammoniagenes	Corynebacterium ammoniagenes DSM 20306
649761	periphery	Prevotella veroralis	Prevotella veroralis F0319
649764	periphery	Slackia exigua	Slackia exigua ATCC 700122
650150	core	Erysipelothrix rhusiopathiae	Erysipelothrix rhusiopathiae str. Fujisawa
652103	core	Rhodopseudomonas palustris DX1	Rhodopseudomonas palustris DX-1
653045	periphery	Streptomyces violaceusniger	Streptomyces violaceusniger Tu 4113
653733	core	Desulfurispirillum indicum	Desulfurispirillum indicum S5
653948	core	Albugo laibachii	Albugo laibachii
655811	periphery	Anaerococcus vaginalis	Anaerococcus vaginalis ATCC 51170
655812	periphery	Aerococcus viridans	Aerococcus viridans ATCC 11563
655813	periphery	Streptococcus oralis ATCC35037	Streptococcus oralis ATCC 35037
655815	core	Zunongwangia profunda	Zunongwangia profunda SM-A87
656024	periphery	Frankia sp. Daglo	Frankia symbiont of Datisca glomerata
656519	periphery	Halanaerobium hydrogeniformans	Halanaerobium hydrogeniformans
657309	periphery	Bacteroides xylanisolvens	Bacteroides xylanisolvens XB1A
657313	periphery	Ruminococcus torques L214	Ruminococcus torques L2-14
657314	periphery	Ruminococcus obeum A2162	Ruminococcus obeum A2-162
657318	periphery	Eubacterium rectale	Eubacterium rectale DSM 17629
657319	periphery	Eubacterium siraeum	Eubacterium siraeum 70/3
657321	periphery	Ruminococcus bromii	Ruminococcus bromii L2-63
657322	periphery	Faecalibacterium prausnitzii SL33	Faecalibacterium prausnitzii SL3/3
657323	periphery	Ruminococcus sp. SR15	Ruminococcus sp. SR1/5
657324	periphery	Butyrivibrio fibrisolvens	Butyrivibrio fibrisolvens 16/4
658086	periphery	Lachnospiraceae bacterium 3157FAACT1	Lachnospiraceae bacterium 3_1_57FAA_CT1
658088	periphery	Lachnospiraceae bacterium 9143BFAA	Lachnospiraceae bacterium 9_1_43BFAA
658172	periphery	Liberibacter solanacearum	Candidatus Liberibacter solanacearum CLso-ZC1
658187	core	Legionella drancourtii	Legionella drancourtii LLAP12
658655	periphery	Lachnospiraceae bacterium 1456FAA	Lachnospiraceae bacterium 1_4_56FAA
